# x xerr y yerr ymodel yresidual
0.639815 0.054360 1.127198 0.071760 0.528530 0.598668
0.646145 0.053225 0.900818 0.096085 0.533773 0.367045
0.875315 0.057830 1.000808 0.118945 0.723597 0.277211
0.699195 0.049670 0.863088 0.111399 0.577715 0.285373
0.834115 0.040925 0.692312 0.190770 0.689471 0.002841
1.168145 0.054070 1.118248 0.157075 0.966152 0.152095
0.707786 0.066435 0.737140 0.168821 0.584831 0.152309
-0.146365 0.282475 0.148821 0.394385 -0.122673 0.271494
0.304325 0.081145 0.286915 0.267782 0.250640 0.036275
0.664675 0.036240 0.312223 0.204011 0.549122 -0.236899
0.887635 0.022290 0.187241 0.240862 0.733803 -0.546562
1.814845 0.051000 1.099098 0.098590 1.501822 -0.402724
0.776185 0.058820 1.018098 0.103865 0.641487 0.376611
1.381946 0.023450 0.828348 0.181254 1.143246 -0.314898
1.106135 0.037245 1.344448 0.072775 0.914789 0.429659
0.746776 0.042540 0.970288 0.084275 0.617127 0.353161
0.781635 0.062585 0.826858 0.148100 0.646002 0.180856
1.595945 0.310300 1.703088 0.406280 1.320505 0.382583
0.737656 0.111265 1.409238 0.100580 0.609573 0.799665
0.509165 0.066790 1.012678 0.087265 0.420311 0.592367
1.315425 0.018325 0.171915 0.253172 1.088146 -0.916231
1.455646 0.065350 1.732018 0.116600 1.204293 0.527725
1.522346 0.026300 0.920628 0.185414 1.259541 -0.338913
1.269025 0.032095 1.067368 0.108565 1.049712 0.017655
0.980515 0.050890 1.179648 0.113285 0.810736 0.368911
1.244625 0.040605 1.381008 0.107035 1.029502 0.351506
1.085355 0.037110 1.227078 0.089215 0.897576 0.329502
1.211645 0.027100 0.656731 0.230914 1.002184 -0.345453
