# x xerr y yerr ymodel yresidual
-1.336185 0.113670 -1.611429 0.198438 -1.281153 -0.330276
-0.715215 0.050105 -0.407395 0.086199 -0.678672 0.271277
0.615635 0.051475 0.896643 0.100680 0.612553 0.284090
-1.685135 0.092815 -1.744414 0.232426 -1.619713 -0.124701
-0.585915 0.043945 -0.751650 0.158414 -0.553221 -0.198429
-2.022545 0.242300 -1.635792 0.149443 -1.947077 0.311285
-0.750814 0.067220 -0.920450 0.203489 -0.713212 -0.207238
-0.874155 0.055530 -0.959828 0.277787 -0.832880 -0.126948
-0.519165 0.109820 -0.372720 0.200031 -0.488459 0.115739
-0.952925 0.085515 -1.203127 0.135535 -0.909304 -0.293823
-1.019965 0.046805 -1.282786 0.175835 -0.974349 -0.308437
0.556165 0.071550 0.870183 0.072160 0.554853 0.315330
0.515855 0.064445 0.725523 0.252630 0.515744 0.209779
-0.226954 0.043775 0.083005 0.045830 -0.204949 0.287954
-1.688685 0.215185 -1.878599 0.278323 -1.623158 -0.255441
-1.387285 0.050460 -1.582929 0.215646 -1.330731 -0.252198
-0.830025 0.045425 -0.988699 0.208849 -0.790063 -0.198636
-2.103815 0.345530 -1.912107 0.247127 -2.025928 0.113821
-0.035785 0.067940 -0.390581 0.191600 -0.019471 -0.371110
-0.335975 0.076870 -0.143531 0.157412 -0.310723 0.167192
-0.730635 0.087975 -0.906209 0.160272 -0.693633 -0.212576
-1.754485 0.101305 -1.685984 0.142727 -1.686998 0.001014
-0.194654 0.067740 0.149683 0.104526 -0.173611 0.323294
0.464585 0.027580 0.398043 0.159800 0.466001 -0.067958
0.559965 0.047785 0.708233 0.276415 0.558541 0.149692
-1.756395 0.264190 -0.921023 0.115693 -1.688852 0.767828
-0.438225 0.052285 -0.735667 0.158254 -0.409929 -0.325738
-1.555315 0.250990 -0.264450 0.380964 -1.493759 1.229309
-0.844415 0.116670 -1.110624 0.261440 -0.804025 -0.306599
-1.206095 0.079825 -1.342832 0.207940 -1.154936 -0.187896
-1.761585 0.085230 -1.907227 0.201391 -1.693887 -0.213340
-0.180285 0.072950 0.053882 0.160105 -0.159669 0.213551
-1.710665 0.191220 -1.496432 0.176953 -1.644483 0.148051
-2.220475 0.254570 -1.736032 0.184108 -2.139114 0.403082
-0.992405 0.242115 -0.630440 0.151009 -0.947609 0.317169
0.133255 0.064345 -0.286253 0.188476 0.144535 -0.430788
0.356145 0.036375 0.287093 0.207361 0.360789 -0.073696
0.040875 0.054005 -0.027592 0.261856 0.054906 -0.082498
0.032765 0.046330 0.039231 0.236806 0.047038 -0.007807
